Critérios;;Pilar;;;;;;;;DirX;;;;;DirY;;;;;Esforços topo;;;Esforços base;;;Resultados;
Norma;fck;Pe direito;largura;Altura;Ângulo;Cobrimento;Cx;Cy;Altura fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;Pé direito duplo;Altura;Rebaixo;Altura fundação;Rebaixo fundação;N;Mx;My;N;Mx;My;As;Sd/Rd
6;25;295;45;145;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;80;-1352;1625;80;36;-531;29,5;
6;25;305;50;285;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;1689;-1527;-1981;1689;795;6021;147,3;
6;25;300;50;140;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;659;-512;784;659;3527;-1286;36,2;
6;25;315;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;59;6;16;59;3;0;0;
6;25;230;40;260;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1563;-5164;-3526;1563;1554;148;265,1;
6;25;355;25;105;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-157,5;-296;-723;-157,5;526;-43;0;
6;25;275;15;225;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;436;-318;-929;436;1310;-652;0;
6;25;310;40;75;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-23;-8;673;-23;451;29;32,2;
6;25;395;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;9;8;-10;9;5;-5;3,1;
6;25;300;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;44;-1;-4;44;-5;-4;0;
6;25;315;30;30;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-54;24;-38;-54;24;-2;0;
6;25;305;25;25;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;52;8;4;52;14;-1;3,1;
6;25;400;35;45;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;61;135;-123;61;-128;-37;6,3;
6;25;225;30;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;20;-10;0;20;13;-2;3,1;
6;20;295;20;40;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;159;-18;-5;159;41;-16;58,9;
6;20;370;40;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;77;-12;-6;77;6;-11;0;
6;20;315;15;100;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-39;-124;-248;-39;-59;526;48,3;
6;20;315;15;195;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;582;33;-172;582;115;84;0;
6;20;315;20;355;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1586;-2242;38;1586;-1155;1638;0;
6;20;340;15;100;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;48;105;45;48;-249;-227;14,1;
6;20;365;50;210;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;3225;2734;2087;3225;-1277;5223;0;
6;20;230;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;109;-7;-1;109;-11;23;0;
6;20;325;20;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-5;-10;0;-10;7;3,1;
6;20;260;35;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;54;0;-6;54;8;-12;31,4;
6;20;230;15;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;61;-5;-3;61;2;3;0;
6;20;245;25;95;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;414;116;-178;414;581;-106;117,8;
6;20;275;20;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;43;-5;-6;43;0;7;0;
6;20;210;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;4;2;-2;4;6;2;3,1;
6;20;230;45;255;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1891;4086;-222;1891;-4261;4409;402,5;
6;20;290;25;100;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-150;-604;28;-150;45;41;0;
6;20;215;20;190;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;906;-421;518;906;-330;118;0;
6;20;195;30;105;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;466;-470;-224;466;-178;-240;108;
6;20;280;25;60;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;357;76;46;357;91;-2;0;
6;20;330;40;205;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1911;2040;2403;1911;1776;729;0;
6;20;230;20;220;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;78;-591;1813;78;1678;-1222;72,4;
6;20;240;40;400;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;410;-4647;13102;410;6887;733;63,8;
6;20;260;35;255;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;496;1253;-4293;496;2277;831;39,3;
6;20;340;15;240;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;523;-1026;-2081;523;-1992;-830;0;
6;20;320;30;205;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1039;1478;99;1039;-2007;-3832;265,1;
6;20;315;30;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;61;-7;23;61;-4;12;0;
6;20;305;30;305;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1495;1150;-8334;1495;-277;-2850;392,7;
6;20;305;20;340;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-408;1731;-3926;-408;-3881;-1592;0;
6;20;295;15;210;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;522;-929;-52;522;275;727;0;
6;20;230;25;140;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;573;-567;659;573;-31;-225;147,3;
6;20;260;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;78;-10;-4;78;-6;2;32,2;
6;20;275;50;350;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1961;-4464;-296;1961;4414;-4409;255,3;
6;20;305;35;345;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1346;-4130;-4529;1346;3792;4018;216;
6;20;315;15;65;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;63;-52;-37;63;6;99;32,2;
6;20;335;45;40;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;590;125;-60;590;14;32;0;
6;20;345;40;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;198;-7;-10;198;-22;0;0;
6;20;310;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;22;3;4;22;-1;28;4,7;
6;20;395;20;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;39;-3;4;39;-1;4;0;
6;20;305;25;60;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-69;138;197;-69;-121;66;58,9;
6;20;260;25;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;65;5;-3;65;13;3;0;
6;20;315;25;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;68;-7;4;68;8;-5;0;
6;20;305;30;495;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;915;2472;620;915;-8686;-2437;168,9;
6;20;235;35;200;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;271;1128;-2128;271;-1611;3822;29,5;
6;20;250;45;390;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;5233;13122;8647;5233;669;-14445;0;
6;20;395;35;105;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;114;-259;-550;114;714;414;14,7;
6;20;280;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-18;9;-2;-18;7;4;18,8;
6;20;280;25;165;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-29;841;842;-29;-519;-1157;78,5;
6;20;345;30;65;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;483;-179;-66;483;-82;45;0;
6;20;265;15;165;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;359;536;239;359;332;175;0;
6;20;170;35;325;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;4715;-1597;8779;4715;-843;-2371;0;
6;35;290;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;58;-6;2;58;17;-10;9,8;
6;35;320;30;185;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1474;-1071;308;1474;-916;728;0;
6;35;265;40;55;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;598;202;204;598;1;353;0;
6;35;225;25;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;16;-6;-5;16;1;-12;3,1;
6;35;285;50;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;13;-19;-11;13;14;-10;4,7;
6;35;310;35;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;4;-6;7;4;3;2;4,7;
6;35;315;50;245;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;813;4116;-4997;813;278;-47;48,3;
6;35;320;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;21;17;3;21;2;-2;3,1;
6;35;255;45;120;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;649;-482;-256;649;1011;-250;31,9;
6;35;285;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-5;8;-6;-5;0;-16;6,3;
6;35;285;25;125;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;434;593;775;434;-588;-167;40,2;
6;35;340;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;254;11;-4;254;15;-13;0;
6;35;275;15;170;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;273;249;-216;273;-151;-39;0;
6;35;235;30;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;20;-19;16;20;7;-9;3,1;
6;35;270;50;75;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;630;8;-429;630;537;469;58,9;
6;35;200;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;61;-4;4;61;2;-3;0;
6;35;315;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;62;-2;-3;62;1;0;0;
6;35;275;35;225;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;7;-580;-3645;7;-975;1371;34,4;
6;35;300;15;390;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-297;2932;5650;-297;-366;-601;0;
6;35;220;45;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;130;7;11;130;-9;23;0;
6;35;280;30;215;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;111;-2330;-379;111;902;-975;27;
6;35;235;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;33;4;14;33;3;-7;4,7;
6;35;280;40;160;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3;-877;531;3;1099;135;25,1;
6;35;315;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;56;6;-7;56;5;-5;0;
6;35;175;15;200;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1267;-924;-500;1267;-589;-729;0;
6;35;255;30;185;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-333;1244;155;-333;-102;287;0;
6;35;225;25;235;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;448;1333;887;448;-768;-1052;27;
6;35;275;15;170;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;141;-5;-516;141;-498;45;0;
6;35;250;30;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;87;-3;11;87;7;-2;0;
6;35;310;50;135;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-334;1690;-638;-334;-1062;-444;274,9;
6;35;280;40;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-5;-18;13;-5;-21;-10;4,7;
6;35;290;40;50;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;213;47;-120;213;141;197;12,3;
6;35;205;45;70;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;852;-81;3;852;-63;-262;0;
6;35;330;30;45;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;77;98;10;77;29;16;6,3;
6;35;335;20;110;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;32;199;195;32;-98;10;9,4;
6;35;170;35;240;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;800;1787;-6646;800;-1472;1735;39,3;
6;35;300;15;500;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1404;2244;2246;1404;3257;-4958;0;
6;35;205;15;120;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;292;-125;190;292;104;-461;0;
6;35;165;15;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3;8;2;3;6;-1;3,1;
6;35;320;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;36;-5;1;36;-1;6;0;
6;35;240;20;150;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1088;333;731;1088;3;520;0;
6;35;290;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;4;-1;2;1;-2;3,1;
6;35;330;45;260;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-702;1086;95;-702;3163;-3427;0;
6;35;275;40;305;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;140;-4035;-4281;140;4397;-3691;49,1;
6;35;320;20;135;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;244;-179;-524;244;578;-849;12,6;
6;35;270;15;90;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;179;-80;-151;179;80;98;0;
6;35;290;25;155;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;961;-259;-113;961;108;243;0;
6;35;245;50;55;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;213;-143;-32;213;85;-214;11;
6;35;265;20;30;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-27;-3;20;-27;1;0;25,1;
6;35;305;20;235;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-282;118;74;-282;72;-109;255,3;
6;20;210;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;73;6;5;73;2;4;0;
6;20;270;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-18;7;-2;-18;-3;9;16,1;
6;20;320;50;325;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2385;6236;-2658;2385;-6041;3089;461,4;
6;20;230;50;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;261;-12;-3;261;-1;14;0;
6;20;325;20;105;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;464;-49;-297;464;-217;166;0;
6;20;320;40;75;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;930;-78;35;930;-127;-5;0;
6;20;210;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;252;3;-6;252;-9;5;0;
6;20;340;50;60;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;574;-191;210;574;287;-243;137,4;
6;20;320;45;255;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-121;-7665;-2086;-121;-607;-8028;343,6;
6;20;290;50;300;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3956;2306;-6337;3956;-2754;8260;0;
6;20;195;20;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;38;3;-6;38;-4;0;0;
6;20;260;50;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;78;9;-5;78;2;19;32,2;
6;20;350;20;200;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;610;2;-1052;610;466;-21;0;
6;20;320;50;240;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;-12;-1342;1655;-12;-906;1832;48,3;
6;20;275;15;185;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-68;864;-933;-68;-317;-181;0;
6;20;245;30;85;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;257;84;-111;257;-174;-138;31,4;
6;20;320;20;230;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;571;-47;360;571;-1140;-1076;176,7;
6;20;240;45;110;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;731;-362;-83;731;217;919;147,3;
6;20;270;15;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;36;2;0;36;1;-2;0;
6;20;395;40;15;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;52;0;18;52;4;3;0;
6;20;270;45;335;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-14;-9322;10597;-14;-3235;-2539;353,4;
6;20;385;20;285;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;801;1240;1602;801;515;2806;294,5;
6;20;335;15;95;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;205;21;-178;205;114;148;0;
6;20;220;25;110;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1037;144;-899;1037;38;11;0;
6;20;210;40;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;78;-3;-2;78;-3;-13;0;
6;20;215;45;20;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;246;-1;17;246;-2;28;0;
6;20;235;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;36;-6;3;36;4;-5;0;
6;20;335;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;47;3;6;47;5;8;0;
6;20;275;50;80;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1312;-180;106;1312;210;-594;0;
6;20;250;20;285;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;310;-4256;28;310;-79;-2059;226,2;
6;20;275;20;150;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;344;-698;-514;344;-735;109;98,2;
6;20;215;35;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-31,5;-17;4;-31,5;-6;-2;31,4;
6;20;250;45;155;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1233;-354;-910;1233;-388;-125;284,7;
6;20;260;45;15;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;11;-8;12;11;8;14;4,7;
6;20;310;25;250;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1076;230;3056;1076;-390;-2108;314,2;
6;20;295;40;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;63;-28;-10;63;-17;7;25,1;
6;20;235;20;15;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;71;5;-8;71;4;2;0;
6;20;275;30;190;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;993;-90;2738;993;387;126;255,3;
6;20;260;45;200;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;29;-2492;2205;29;2266;2010;39,3;
6;20;350;35;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-4;11;-2;-4;4;2;4,7;
6;20;325;50;160;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2087;1287;-1672;2087;-772;-96;0;
6;20;385;30;235;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;3381;30;719;3381;-3330;2924;0;
6;20;335;20;40;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;75;59;-10;75;24;26;16,1;
6;20;285;30;270;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2316;2090;2629;2316;1719;-3900;0;
6;20;260;20;50;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-9;75;-39;-9;64;-30;12,1;
6;20;350;30;30;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;136;-51;20;136;-36;0;39,3;
6;20;355;30;235;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1087;-2039;-1449;1087;-4074;1710;314,2;
6;20;285;35;80;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;491;-187;21;491;81;-288;117,8;
6;20;270;35;190;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;65;-1100;388;65;-5616;-891;127,6;
6;20;275;25;270;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;825;1113;-1467;825;1386;1943;176,7;
6;30;290;25;215;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1298;-1899;-997;1298;888;1958;0;
6;30;300;15;460;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;207;2671;-744;207;-7758;1263;0;
6;30;255;45;245;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;573;8280;1719;573;1372;-242;48,3;
6;30;220;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;31;-3;-2;31;1;-4;4,9;
6;30;350;35;240;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;79;-9;-200;79;1225;-888;34,4;
6;30;240;45;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;134;-2;-45;134;-19;-6;0;
6;30;255;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-10;8;-3;-10;-4;10;12,6;
6;30;315;40;175;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1057;-857;850;1057;1781;-189;117,8;
6;30;280;20;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;64;-4;10;64;-6;-7;0;
6;30;265;35;90;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;408;-214;59;408;-99;-108;28,1;
6;30;255;25;100;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;311;441;159;311;-21;-243;31,4;
6;30;265;40;120;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;92;-93;132;92;1442;895;19,6;
6;30;250;35;95;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1084;-132;827;1084;-649;619;0;
6;30;275;25;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;78;-14;-6;78;0;-1;0;
6;30;295;15;20;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;70;1;12;70;-9;-1;0;
6;30;295;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;26;-5;1;26;-2;4;16,1;
6;30;250;40;140;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;284;147;896;284;-1777;-338;24,5;
6;30;330;25;105;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-69;-471;182;-69;110;-160;78,5;
6;30;300;15;145;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;276;462;403;276;-282;-120;0;
6;30;275;40;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;184;2;-12;184;13;-4;0;
6;30;345;40;500;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1333;-16767;2035;1333;1468;-10886;105,5;
6;30;335;45;260;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-289;-715;-3700;-289;4704;2936;363,2;
6;30;295;15;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-13,5;4;5;-13,5;3;-1;0;
6;30;245;15;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;277;-174;-59;277;663;354;0;
6;30;255;30;45;0;3,5;1;1;0;0;0;0;0;0;0;0;0;0;0;155;-13;58;155;-43;34;7,4;
6;30;295;30;450;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;991;3130;2419;991;-3114;1497;54;
6;30;245;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;157;10;-7;157;9;7;0;
6;30;300;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-13,5;-2;-7;-13,5;-5;-4;0;
6;30;370;30;220;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;361;-2723;-1003;361;-1632;1186;27;
6;30;250;15;370;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1488;876;1218;1488;2114;864;0;
6;30;250;40;40;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;57;45;-122;57;-136;71;6,3;
6;30;260;45;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;88;-17;10;88;-9;-1;25,1;
6;30;315;35;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;14;2;-4;5;4,7;
6;30;255;30;15;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;19;10;15;19;10;-2;3,1;
6;30;305;30;45;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;-81;-12;-20;-81;-4;48;62,8;
6;30;280;35;335;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1546;3398;488;1546;-20;5565;116,6;
6;30;255;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;96;-3;12;96;4;-8;0;
6;30;275;20;100;0;4,5;1;1;0;0;0;0;0;0;0;0;0;0;0;648;-233;247;648;113;-164;0;
6;30;265;25;215;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-322,5;-199;1676;-322,5;-1563;245;0;
6;30;325;50;120;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;99;-767;2;-353;2395;24,5;
6;30;250;45;40;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;147;-125;50;147;34;-49;7,9;
6;30;225;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;68;-3;3;68;-4;6;0;
6;30;185;15;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;29;-5;12;29;5;6;9,8;
6;30;290;35;60;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;-66;-87;-17;-66;-150;-14;50,3;
6;30;345;20;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;49;10;-1;49;7;-1;0;
6;30;365;50;175;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;1635;-1956;-845;1635;1755;1136;255,3;
6;30;290;20;130;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;286;-781;-354;286;279;452;37,7;
6;30;320;35;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;33;-6;-10;33;14;-10;4,7;
6;30;250;15;80;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;116;8;217;116;77;154;31,4;
6;30;310;50;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-45;-13;15;-45;-1;21;40,2;
6;30;205;20;70;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;42;-56;-5;42;-241;97;6,3;
6;30;335;25;185;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;728;-1029;-25;728;1214;1470;137,4;
6;30;270;50;15;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;220;5;-13;220;-15;-18;0;
6;30;210;50;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;19;1;-9;19;-23;6;4,7;
6;30;340;40;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;-13;-4;-8;-13;1;10;12,1;
6;30;300;20;200;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;455;1344;1179;455;316;1429;88,4;
6;30;380;25;15;0;1,5;1;1;0;0;0;0;0;0;0;0;0;0;0;60;-7;9;60;3;-2;0;
6;30;315;40;15;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;48;4;-17;48;-10;10;22,1;
6;30;320;20;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;24;-2;8;24;-1;-3;4,9;
6;30;185;30;110;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;965;-415;425;965;241;101;0;
6;30;405;25;220;0;2,5;1;1;0;0;0;0;0;0;0;0;0;0;0;619;666;-887;619;-342;-591;72,4;
6;30;190;30;270;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1639;2423;-1168;1639;847;-4032;333,8;
6;30;290;50;15;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;172;12;-2;172;5;-26;0;
